Reaction ID	Reaction name	Relative objective flux change
IG3PS	Imidazole-glycerol-3-phosphate synthase	1.0000876699882144
IGPDH	Imidazoleglycerol-phosphate dehydratase	1.000015829360232
IGPS	Indole-3-glycerol-phosphate synthase	1.0022336070934967
ILETRS	Isoleucyl-tRNA synthetase	1.0000000000000013
ILEabcpp	L-isoleucine transport via ABC system (periplasm)	1.0000000000000013
IMPD	IMP dehydrogenase	1.002712124428018
INDOLEt2pp	Indole transport via proton symport, irreversible (periplasm)	1.0000000000000069
INOSTt4pp	Na+/myo-inositol symporter (periplasm)	1.0000000000000013
INSH	Inosine hydrolase	1.0000000000000013
INSK	Insosine kinase	1.0000000000000013
INSt2pp_copy1		1.0000000000000013
IPDPS	1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase (ipdp)	1.000065382841128
IPMD	3-isopropylmalate dehydrogenase	1.0016677385411579
IPPS	2-isopropylmalate synthase	1.0176047291784995
ISETACabcpp	Isethionate transport via ABC system (periplasm)	1.0000000000000013
K2L4Aabcpp	KDO(2)-lipid IV A transport via ABC system (periplasm)	1.0000231604165308
K2L4Aabctex	KDO(2)-lipid IV A transport via ABC system (periplasm to extracellular)	1.0000533951384103
KAS14	Beta-ketoacyl-ACP synthase	1.0000000000000013
KAS15	Beta-ketoacyl-ACP synthase (2)	1.0024682454683989
KDOCT2	3-deoxy-manno-octulosonate cytidylyltransferase	1.0001525915491718
KDOPP	3-deoxy-manno-octulosonate-8-phosphatase	1.0027454238652815
KDOPS	3-deoxy -D-manno-octulosonic -acid 8-phosphate synthase	1.0001620841269365
KG6PDC	3-keto-L-gulonate 6-phosphate decarboxylase	1.0000000000000013
Kabcpp	Potassium ABC transporter (periplasm)	1.0000000000000013
Kt3pp	Potassium transport out via proton antiport (periplasm)	1.0000000000000013
LA4NTpp	4-amino-4-deoxy-L-arabinotransferase (LPS lipid A modification, periplasmic face of membrane))	1.0000000000000013
LACZ	B-galactosidase	1.0000000000000013
LACZpp	B-galactosidase	1.0000000000000013
LADGMDH	L-alanyl-gamma-D-glutamyl-meso-diaminopimelate hydrolase	1.0000000000000013
LALADGLUtpp	L-alanyl-D-glutamate transport in via proton symport (periplasm)	1.0000000000000013
LALALGLUtpp	L-alanyl-L-glutamate transport in via proton symport (periplasm)	1.0000000000000013
LALDO2x	D-Lactaldehyde:NAD+ 1-oxidoreductase	1.0000000000000013
LALGP	L-alanyl-gamma-L-glutamate peptidase	1.0000000000000013
LCADi	Lactaldehyde dehydrogenase	1.0000000000000013
LCTSt3ipp	Lactose transport via proton aniport (periplasm)	1.0000000000000013
LDH_D2	D-lactate dehydrogenase	1.0000000000000013
LEUTAi	Leucine transaminase (irreversible)	1.001752204262798
LEUTRS	Leucyl-tRNA synthetase	1.0000000000000013
LEUabcpp	L-leucine transport via ABC system (periplasm)	1.0000000000000013
LGTHL	Lactoylglutathione lyase	1.0000000000000013
LIPACabcpp	Lipid (cold) A transport via ABC system (periplasm)	1.0000000000000013
LIPAHT2ex	Core oligosaccharide lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane)	1.0000000000000013
LIPAHTex	Lipid A:hexadecanoate transferase (n-C16:0) (extracellular membrane)	1.0000000000000013
LIPAMPL	Lipoyl-adenylate protein ligase	1.0000000000000013
LIPATPT	Lipoate-ATP adenylate transferase	1.0000000000000013
LIPAabcpp	Lipid A transport via ABC system (periplasm)	1.0000000000000013
LIPAabctex	Lipid A transport via ABC system (periplasm to extracellular)	1.0000000000000013
LIPOCT	Lipoyl(octanoyl) transferase	1.0000000000000013
LIPOS	Lipoate synthase	1.0000000000000013
LPADSS	Lipid A disaccaride synthase	1.0000152276863858
LPLIPAL1A120pp	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C12:0) (periplasm)	1.0000028308596502
LPLIPAL1A140pp	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:0) (periplasm)	1.0000000000000013
LPLIPAL1A141pp	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C14:1) (periplasm)	1.0000000000000013
LPLIPAL1A160pp	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:0) (periplasm)	1.0000000000000013
LPLIPAL1A161pp	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C16:1) (periplasm)	1.0000000000000013
LPLIPAL1A180pp	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:0) (periplasm)	1.0000000000000013
LPLIPAL1A181pp	Lysophospholipase L1 (2-acylglycerophosphotidate, n-C18:1) (periplasm)	1.0000000000000013
LPLIPAL1E120pp	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C12:0) (periplasm)	1.0000000000000013
LPLIPAL1E140pp	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:0) (periplasm)	1.0000000000000044
LPLIPAL1E141pp	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C14:1) (periplasm)	1.0000000000000044
LPLIPAL1E160pp	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:0) (periplasm)	1.0000000000000044
LPLIPAL1E161pp	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C16:1) (periplasm)	1.0000000000000044
LPLIPAL1E180pp	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:0) (periplasm)	1.0000000000000044
LPLIPAL1E181pp	Lysophospholipase L1 (2-acylglycerophosphoethanolamine, n-C18:1) (periplasm)	1.0000000000000013
LPLIPAL1G120pp	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C12:0) (periplasm)	1.0000000000000013
LPLIPAL1G140pp	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:0) (periplasm)	1.0000000000000013
LPLIPAL1G141pp	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C14:1) (periplasm)	1.0000000000000013
LPLIPAL1G160pp	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:0) (periplasm)	1.0000000000000013
LPLIPAL1G161pp	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C16:1) (periplasm)	1.0000000000000013
LPLIPAL1G180pp	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:0) (periplasm)	1.0000000000000013
LPLIPAL1G181pp	Lysophospholipase L1 (2-acylglycerophosphoglycerol, n-C18:1) (periplasm)	1.0000000000000038
LPLIPAL2A120	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C12:0)	1.0000000000000038
LPLIPAL2A140	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:0)	1.0000000000000038
LPLIPAL2A141	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C14:1)	1.0000000000000038
LPLIPAL2A160	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:0)	1.0000000000000038
LPLIPAL2A161	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C16:1)	1.0000000000000038
LPLIPAL2A180	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:0)	1.0000000000000038
LPLIPAL2A181	Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:1)	1.0000000000000038
LPLIPAL2ATE120	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C12:0)	1.0000000000000038
LPLIPAL2ATE140	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:0)	1.0000000000000038
LPLIPAL2ATE141	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C14:1)	1.0000000000000038
LPLIPAL2ATE160	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:0)	1.0000000000000038
LPLIPAL2ATE161	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C16:1)	1.0000000000000038
LPLIPAL2ATE180	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:0)	1.0000000000000038
LPLIPAL2ATE181	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoethanolamine, n-C18:1)	1.0000000000000038
LPLIPAL2ATG120	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C12:0)	1.0000000000000038
LPLIPAL2ATG140	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:0)	1.0000000000000038
LPLIPAL2ATG141	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C14:1)	1.0000000000000038
LPLIPAL2ATG160	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:0)	1.0000000000000022
LPLIPAL2ATG161	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C16:1)	1.0000000000000009
LPLIPAL2ATG180	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:0)	1.000000000000006
LPLIPAL2ATG181	Lysophospholipase L2 (acyltransferase, 2-acyl-glycerophosphoglycerol, n-C18:1)	1.000000000000006
LPLIPAL2E120	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C12:0)	1.0000000000000044
LPLIPAL2E140	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:0)	1.0000000000000038
LPLIPAL2E141	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C14:1)	1.0000000000000044
LPLIPAL2E160	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:0)	1.0000000000000044
LPLIPAL2E161	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C16:1)	1.0000000000000044
LPLIPAL2E180	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:0)	1.0000000000000044
LPLIPAL2E181	Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:1)	1.0000000000000044
LPLIPAL2G120	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C12:0)	1.0000000000000044
LPLIPAL2G140	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:0)	1.0000000000000004
LPLIPAL2G141	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:1)	0.9999999999999984
LPLIPAL2G160	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:0)	1.000000000000002
LPLIPAL2G161	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:1)	1.0000000000000007
LPLIPAL2G180	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:0)	1.0000000000000018
LPLIPAL2G181	Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)	1.0000000000000009
LYSDC	Lysine decarboxylase	1.000000000000002
LYSTRS	Lysyl-tRNA synthetase	1.000000000000002
LYSabcpp	L-lysine transport via ABC system (periplasm)	1.000000000000002
LYSt2pp	L-lysine transport in via proton symport (periplasm)	1.000000000000002
LYSt3pp	L-lysine transport out via proton antiport (cytoplasm to periplasm)	1.000000000000002
LYXI	Lyxose isomerase	1.000000000000002
LYXt2pp	L-Lyxose transport via proton symport (periplasm)	1.000000000000002
MACPD	Malonyl-ACP decarboxylase	1.000000000000002
MALCOAMT	Malonyl-CoA methyltransferase	1.0000000010443306
MALDDH	Malate decarboxylating oxidoreductase (decarboxylating)	1.0000000000000009
MALDt2_2pp	D-Malate transport via proton symport (2 H) (periplasm)	1.0000000000000009
MALS	Malate synthase	1.0000005983011762
MALTHXabcpp	Maltohexaose transport via ABC system (periplasm)	1.000000000000002
MALTHXtexi	Maltohexaose transport via diffusion (extracellular to periplasm) irreversible	1.000000000000001
MALTPTabcpp	Maltopentaose transport via ABC system (periplasm)	1.000000000000002
MALTPTtexi	MaltopentaoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible	1.000000000000002
MALTTRabcpp	Maltotriose transport via ABC system (periplasm)	1.000000000000002
MALTTRtexi	Maltotriose transport via diffusion (extracellular to periplasm) irreversible	1.000000000000002
MALTTTRabcpp	Maltotetraose transport via ABC system (periplasm)	1.000000000000002
MALTTTRtexi	MaltotetraoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible	1.000000000000002
MALTabcpp	Maltose transport via ABC system (periplasm)	1.000000000000002
MALTptspp	Maltose transport via PEP:Pyr PTS (periplasm)	1.000000000000002
MALTtexi	MaltoseMaltotriose transport via diffusion (extracellular to periplasm) irreversible	1.000000000000002
MALt2_2pp	Malate transport via proton symport (2 H) (periplasm)	1.000000000000002
MALt2_3pp	Malate transport via proton symport (3 H) (periplasm)	1.000000000000002
MAN1PT2	Mannose-1-phosphate guanylyltransferase (GDP)	1.000000000000002
MAN6Pt6_2pp	Mannose-6-phosphate transport via phosphate antiport (periplasm)	1.000000000000002
MANGLYCptspp	2-O-alpha-mannosyl-D-glycerate transport via PEP:Pyr PTS (periplasm)	1.000000000000002
MANPGH	2-O-alpha-mannosyl-6-phosphate-D-glycerate hydrolase	1.000000000000002
MANptspp	D-mannose transport via PEP:Pyr PTS (periplasm)	1.000000000000002
MCITD	2-methylcitrate dehydratase	1.000000000000002
MCITS	2-methylcitrate synthase	1.000000000000002
MCPST	3-mercaptopyruvate sulfurtransferase	1.000000000000002
MCTP1App	Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm)	1.0000163896305287
MCTP1Bpp	Murein crosslinking transpeptidase 1B:(A2pm->A2pm) (periplasm)	1.000000000000004
MCTP2App	Murein crosslinking transpeptidase 1A:(A2pm->D-ala) (periplasm)	1.000000000000002
MDDCP1pp	Murein D,D-carboxypeptidase (murein5px4p) (periplasm)	1.000000000000002
MDDCP2pp	Murein D,D-carboxypeptidase (murein5px4px4p) (periplasm)	0.9999999999999999
MDDCP3pp	Murein D,D-carboxypeptidase (murein5p5p) (periplasm)	0.9999999999999984
MDDCP4pp	Murein D,D-carboxypeptidase (murein5p4p) (periplasm)	0.9999999999999999
MDDCP5pp	Murein D,D-carboxypeptidase (murein5p3p) (periplasm)	0.9999999999999999
MDDEP1pp	Murein D,D-endopeptidase (murein4px4p) (periplasm)	1.0000000000000018
MDDEP2pp	Murein D,D-endopeptidase (murein3px4p) (periplasm)	1.000000000000003
MDDEP3pp	Murein D,D-endopeptidase (murein5px4p) (periplasm)	1.000000000000003
MDDEP4pp	Murein D,D-endopeptidase (murein4px4px4p) (periplasm)	1.000000000000003
MDH2	Malate dehydrogenase (ubiquinone 8 as acceptor)	1.0002412038251915
MDH3	Malate dehydrogenase (menaquinone 8 as acceptor)	0.9999999999999999
ME1	Malic enzyme (NAD)	1.000000000000003
ME2	Malic enzyme (NADP)	1.0000000000000022
MECDPDH5	2C-methyl-D-erythritol 2,4 cyclodiphosphate dehydratase	1.0000026639446429
MECDPS	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	1.0000359472867955
MELIBt2pp	Melibiose transport in via symport (periplasm)	1.0000000000000022
MELIBt3ipp	Melibiose transport in via antiport (periplasm)	1.0000000000000022
MEPCT	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	1.0000050877023745
METAT	Methionine adenosyltransferase	1.0000546540665727
METDabcpp	D-methionine transport via ABC system (periplasm)	1.0000000000000033
METS	Methionine synthase	1.000186002563166
METSOXR1	L-methionine-S-oxide reductase	1.000000000000003
METSOXR2	L-methionine-R-sulfoxide reductase	1.000000000000003
METTRS	Methionyl-tRNA synthetase	1.000000000000003
METabcpp	L-methionine transport via ABC system (periplasm)	1.000000000000003
MG2tpp	Magnesium (+2) transport in via diffusion	1.000000000000003
MG2uabcpp	Magnesium (Mg+2) ABC transporter (ubtake, periplasm)	1.000000000000003
MGSA	Methylglyoxal synthase	1.000000000000003
MI1PP	Myo-inositol 1-phosphatase	1.000000000000003
MINCYCtpp	Minocycline transport via TolC system	1.000000000000003
MLTG1	Maltodextrin glucosidase (maltotriose)	1.000000000000003
MLTG2	Maltodextrin glucosidase (maltotetraose)	1.000000000000003
MLTG3	Maltodextrin glucosidase (maltopentaose)	1.000000000000003
MLTG4	Maltodextrin glucosidase (maltohexaose)	1.000000000000003
MLTG5	Maltodextrin glucosidase (maltoheptaose)	1.000000000000003
MLTGY1pp	Murein lytic transglycosylase (murein4p4p) (periplasm)	1.000000000000003
MLTGY2pp	Murein lytic transglycosylase (murein4p3p) (periplasm)	1.000000000000003
MLTGY3pp	Murein lytic transglycosylase (murein3p3p) (periplasm)	1.000000000000003
MLTGY4pp	Murein lytic transglycosylase (murein4px4p4p) (periplasm)	1.000000000000003
MMCD	Methylmalonyl-CoA decarboxylase	1.000000000000003
MMETt2pp	S-methylmethionine permease (periplasm)	1.000000000000003
MMM	Methylmalonyl-CoA mutase	1.000000000000003
MN2t3pp	Manganese (Mn+2) transport out via proton antiport (periplasm)	1.000000000000003
MN2tpp	Manganese transport in via permease (no H+)	1.0000003379576177
MN6PP	Mannose 6-phosphate phosphatase	1.000000000000003
MNLptspp	Mannitol transport via PEP:Pyr PTS (periplasm)	1.000000000000003
MNNH	D-mannonate hydrolyase	1.000000000000003
MNt2pp	Manganese (Mn+2) transport in via proton symport (periplasm)	1.0000001534649574
MOADSUx	MoaD sulfuration (nadh, assumed)	1.0000154719543075
MOAT	3-deoxy-D-manno-octulosonic acid transferase	1.0000169913216215
MOAT2	3-deoxy-D-manno-octulosonic acid transferase	1.0000169913216215
MOAT3C	3-deoxy-D-manno-octulosonic acid transferase III (LPS core biosynthesis)	1.000000000000003
MOBDabcpp	Molybdate transport via ABC system (periplasm)	1.0000002177454597
MOCDS	Molybdopterin cytidine dinucleotide synthase	1.000000000000003
MOCOS	Molybdenum cofactor synthase	1.000000099280393
MOHMT	3-methyl-2-oxobutanoate hydroxymethyltransferase	1.0000432716454417
MPTAT	Molybdopterin adenylyltransferase	1.0090469297457814
MPTG	Murein polymerizing transglycosylase	1.000036007615555
MPTG2	Murein polymerizing transglycosylase 2 (three linked units)	1.0000000000000022
MPTS	Molybdopterin synthase	1.0000001159761036
MPTSS	Molybdopterin synthase sulfurylase	1.0000002407829374
MSAR	Malonic semialdehyde reductase	1.000000000000002
MSO3abcpp	Methanesulfonate transport via ABC system (periplasm)	1.000000000000002
MTAN	Methylthioadenosine nucleosidase	1.000000000000002
MTHFR2	5,10-methylenetetrahydrofolate reductase (NADH)	1.0001212040163112
MTRPOX	N-methyltryptophan oxidase	1.000000000000002
NACODA	N-acetylornithine deacetylase	1.000000000000002
NADDP	NAD diphosphatase	1.000000000000002
NADH10	NADH dehydrogenase (menaquinone-8 & 0 protons)	1.000000000000002
NADH16pp	NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm)	1.0265832164656565
NADH17pp	NADH dehydrogenase (menaquinone-8 & 3 protons) (periplasm)	1.0000000000000029
NADH18pp	NADH dehydrogenase (demethylmenaquinone-8 & 3 protons) (periplasm)	0.9999999999999997
NADH5	NADH dehydrogenase (ubiquinone-8 )	1.0013099336174884
NADH9	NADH dehydrogenase (demethylmenaquinone-8 & 0 protons)	1.000000000000002
NADK	NAD kinase	1.0000020385411386
NADPHQR2	NADPH Quinone Reductase (Ubiquinone-8)	1.000000000000002
NADPHQR3	NADPH Quinone Reductase (Menaquinone-8)	1.000000000000002
NADPHQR4	NADPH Quinone Reductase (2-Demethylmenaquinone-8)	1.000000000000002
NADS1	NAD synthase (nh3)	1.0001505319830328
NAMNPP	Nicotinic acid mononucleotide pyrophosphorylase	1.000000000000002
NAt3_1p5pp	Sodium proton antiporter (H:NA is 1.5) (periplasm)	1.000000000000002
NAt3_2pp	Sodium proton antiporter (H:NA is 2) (periplasm)	1.000000000000002
NAt3pp	Sodium transport out via proton antiport (cytoplasm to periplasm)	1.000000000000002
NHFRBO	NADH:flavorubredoxin oxidoreductase	1.000000000000002
NI2abcpp	Nickle (Ni+2) ABC transporter (periplasm)	1.000000000000002
NI2t3pp	Nickle (Ni+2) transport out via proton antiport (periplasm)	1.000000000000002
NI2tpp	Nickel (+2) transport in via permease (no H+)	1.0000002182473076
NMNAT	Nicotinamide-nucleotide adenylyltransferase	1.000000000000002
NMNPtpp	NMN permease (periplasm)	1.000000000000002
NNAM	Nicotinamidase	1.000000000000002
NNDMBRT	Nicotinate-nucleotide dimethylbenzimidazole phosphoribosyltransferase	1.000000000000002
NNDPR	Nicotinate-nucleotide diphosphorylase (carboxylating)	1.0000003868374983
NO3R1bpp	Nitrate reductase (Ubiquinol-8)	1.000000000000002
NO3R1pp	Nitrate reductase (Ubiquinol-8) (periplasm)	1.000000000000002
NO3R2bpp	Nitrate reductase (Menaquinol-8) (periplasm)	1.000000000000003
NO3R2pp	Nitrate reductase (Menaquinol-8) (periplasm)	1.000000000000002
NO3t7pp	Nitrate transport in via nitrite antiport (periplasm)	1.000000000000003
NODOx	Nitric oxide dioxygenase	1.000000000000002
NODOy	Nitric oxide dioxygenase	1.000000000000002
NOVBCNtpp	Novobiocin transport via TolC system	1.000000000000002
NTD1	5'-nucleotidase (dUMP)	1.000000000000002
NTD10	5'-nucleotidase (XMP)	1.000000000000002
NTD10pp	5'-nucleotidase (XMP)	1.000000000000002
NTD11	5'-nucleotidase (IMP)	1.0001291413976634
NTD11pp	5'-nucleotidase (IMP)	1.000000000000002
NTD12	5'-nucleotidase (dIMP)	1.000000000000002
NTD12pp	5'-nucleotidase (dIMP) (periplasm)	1.000000000000002
NTD1pp	5'-nucleotidase (dUMP)	1.000000000000002
NTD2	5'-nucleotidase (UMP)	1.000000000000002
NTD2pp	5'-nucleotidase (UMP)	1.000000000000002
NTD3	5'-nucleotidase (dCMP)	1.000000000000002
NTD3pp	5'-nucleotidase (dCMP)	1.000000000000002
NTD4	5'-nucleotidase (CMP)	1.000000000000002
NTD4pp	5'-nucleotidase (CMP)	1.000000000000002
NTD5	5'-nucleotidase (dTMP)	1.000000000000002
NTD5pp	5'-nucleotidase (dTMP)	1.000000000000002
NTD6	5'-nucleotidase (dAMP)	1.000000000000002
NTD6pp	5'-nucleotidase (dAMP)	1.000000000000002
NTD7	5'-nucleotidase (AMP)	1.000000000000002
NTD7pp	5'-nucleotidase (AMP)	1.000000000000002
NTD8	5'-nucleotidase (dGMP)	1.000000000000002
NTD8pp	5'-nucleotidase (dGMP)	1.000000000000002
NTD9	5'-nucleotidase (GMP)	1.000000000000002
NTD9pp	5'-nucleotidase (GMP)	1.000000000000002
NTP1	Nucleoside-triphosphatase (ATP)	1.000000000000002
NTP10	Nucleoside-triphosphatase (ITP)	1.000000000000002
NTP11	Nucleoside-triphosphatase (dITP)	1.000000000000002
NTP12	Nucleoside-triphosphatase (XTP)	1.000000000000002
NTP3	Nucleoside-triphosphatase (GTP)	1.000000000000002
NTP3pp	Nucleoside-triphosphatase (GTP) (periplasm)	1.000000000000002
NTP5	Nucleoside-triphosphatase (CTP)	1.000000000000002
NTPP1	Nucleoside triphosphate pyrophosphorylase (dgtp)	1.000000000000002
NTPP10	Nucleoside triphosphate pyrophosphorylase (ditp)	1.000000000000002
NTPP11	Nucleoside triphosphate pyrophosphorylase (xtp)	1.000000000000002
NTPP2	Nucleoside triphosphate pyrophosphorylase (gtp)	1.000000000000002
NTPP3	Nucleoside triphosphate pyrophosphorylase (dctp)	1.000000000000002
NTPP4	Nucleoside triphosphate pyrophosphorylase (ctp)	1.000000000000002
NTPP5	Nucleoside triphosphate pyrophosphorylase (datp)	1.000000000000002
NTPP6	Nucleoside triphosphate pyrophosphorylase (atp)	1.000000000000002
NTPP7	Nucleoside triphosphate pyrophosphorylase (dttp)	1.000000000000002
NTPP8	Nucleoside triphosphate pyrophosphorylase (utp)	1.000000000000002
NTPP9	Nucleoside triphosphate pyrophosphorylase (itp)	1.000000000000002
NTPTP1	Nucleoside triphosphate tripolyhydrolase	1.000000000000002
NTPTP2	Nucleoside triphosphate tripolyhydrolase	1.000000000000002
NTRIR2x	Nitrite Reductase (NADH)	1.000000000000002
NTRIR3pp	Nitrite Reductase (Ubiquinole-8, periplasm)	1.000000000000002
NTRIR4pp	Nitrite Reductase (Menaquinole-8, periplasm)	1.0000000000000009
O16A4COLIPAabctex	O16 antigen (x4) core oligosaccharide lipid A transport via ABC system (periplasm to extracellular)	1.0000000000000009
O16A4Lpp	O16 anitgen (x4) ligase (periplasm)	1.000000000000003
O16AP1pp	O16 antigen polymerase (periplasm)	1.000000000000003
O16AP2pp	O16 antigen polymerase (periplasm)	1.000000000000003
O16AP3pp	O16 antigen polymerase (periplasm)	1.000000000000003
O16AT	Rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate O-acetyltransferase (LPS O16 antigen biosynthesis)	1.000000000000003
O16AUNDtpp	O16 antigen (flippase, cytoplasm to periplasm)	1.000000000000003
O16GALFT	Galactofuranosyltransferase (LPS O16 antigen biosynthesis)	1.000000000000003
O16GLCT1	Glucosyltransferase I (LPS O16 antigen biosynthesis)	1.000000000000003
OAADC	Oxaloacetate decarboxylase	1.000000000000003
OBTFL	2-Oxobutanoate formate lyase	1.000000000000003
OCDCAtexi	Octadecanoate transport via facilitated irreversible diffusion (extracellular to periplasm)	1.000000000000003
OCDCEAtexi	Octadecenoate (n-C18:1) transport via facilitated irreversible diffusion (extracellular to periplasm)	1.000000000000003
OCTDPS	Octaprenyl pyrophosphate synthase	1.000016276744425
OCTNLL	Octanoate non-lipoylated apo domain ligase	1.000000000000003
OGMEACPD	3-Oxo-glutaryl-[ACP] methyl ester dehydratase	1.0000000117575047
OGMEACPR	3-Oxo-glutaryl-[ACP] methyl ester reductase	1.0000000083188976
OGMEACPS	3-Oxo-glutaryl-[ACP] methyl ester synthase	1.00000003194541
OHPHM	2-octaprenyl-6-hydroxyphenol methylase	1.0000000000000018
OMBZLM	2-Octaprenyl-6-methoxy-benzoquinol methylase	1.0000000000000018
OMMBLHX	2-Octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	1.0000000000000018
OMPDC	Orotidine-5'-phosphate decarboxylase	1.0010621665582344
OMPHHX	2-octaprenyl-6-methoxyphenol hydroxylase	1.0000000000000018
OP4ENH	2-oxopent-4-enoate hydratase	1.0000000000000018
OPHBDC	Octaprenyl-hydroxybenzoate decarboxylase	1.0000003142027096
OPHHX	2-Octaprenylphenol hydroxylase	1.0000002602724252
OPMEACPD	3-Oxo-pimeloyl-[ACP] methyl ester dehydratase	1.0000000117575047
OPMEACPR	3-Oxo-pimeloyl-[ACP] methyl ester reductase	1.000000008318898
OPMEACPS	3-Oxo-pimeloyl-[ACP] methyl ester synthase	1.0000000082305336
ORNDC	Ornithine Decarboxylase	1.0000000000000018
ORNabcpp	Ornithine transport via ABC system (periplasm)	1.0000000000000018
OROTt2_2pp	Orotate transport via proton symport (2 H) (periplasm)	1.0000000000000018
OXCDC	Oxalyl-CoA decarboxylase	1.0000000000000018
OXCOAHDH	Oxepin-CoA hydrolase/ 3-oxo-5,6-dehydrosuberyl-CoA semialdehyde dehydrogenase (NADP+)	1.000000000000006
OXDHCOAT	3-oxo-5,6-dehydrosuberyl-CoA thiolase	1.000000000000003
P5CD	1-pyrroline-5-carboxylate dehydrogenase	1.000000000000003
P5CR	Pyrroline-5-carboxylate reductase	1.0000225381974486
PA120abcpp	Phosphatidate transport via ABC system (n-C12:0, periplasm)	1.000089540666114
PA140abcpp	Phosphatidate transport via ABC system (n-C14:0, periplasm)	1.000000000000003
PA141abcpp	Phosphatidate transport via ABC system (n-C14:1, periplasm)	1.000000000000003
PA160abcpp	Phosphatidate transport via ABC system (n-C16:0, periplasm)	1.000000000000003
PA161abcpp	Phosphatidate transport via ABC system (n-C16:1, periplasm)	1.000000000000003
PA180abcpp	Phosphatidate transport via ABC system (n-C18:0, periplasm)	1.000000000000003
PA181abcpp	Phosphatidate transport via ABC system (n-C18:1, periplasm)	1.0000000000000027
PACCOAE	Ring 1,2-phenylacetyl-CoA epoxidase (NADPH)	1.0000000000000056
PACCOAL	Phenylacetate-CoA ligase	1.0000000000000056
PANTS	Pantothenate synthase	1.0000146156902487
